route,viewport,httpStatus,heroType,hasHero,expectedVan,vanPresent,heroWidth,heroHeight,beforeHasVan,beforeOpacity,beforeBackgroundSize,beforeBackgroundPosition,homeImageLoaded,overflowX,issue
/service-areas/wollongong-and-illawarra/wollongong/avondale,mobile-390,200,internal,yes,yes,yes,390,1348,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/balgownie,desktop-1440,200,internal,yes,yes,yes,1440,1042,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/balgownie,mobile-390,200,internal,yes,yes,yes,390,1303,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/bellambi,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/bellambi,mobile-390,200,internal,yes,yes,yes,390,1348,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/berkeley,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/berkeley,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/brownsville,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/brownsville,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/bulli,desktop-1440,200,internal,yes,yes,yes,1440,910,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/bulli,mobile-390,200,internal,yes,yes,yes,390,1213,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/cleveland,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/cleveland,mobile-390,200,internal,yes,yes,yes,390,1281,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/clifton,desktop-1440,200,internal,yes,yes,yes,1440,878,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/clifton,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/coalcliff,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/coalcliff,mobile-390,200,internal,yes,yes,yes,390,1348,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/coledale,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/coledale,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/coniston,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/coniston,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/cordeaux-heights,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/cordeaux-heights,mobile-390,200,internal,yes,yes,yes,390,1384,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/corrimal,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/corrimal,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/cringila,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/cringila,mobile-390,200,internal,yes,yes,yes,390,1213,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/dapto,desktop-1440,200,internal,yes,yes,yes,1440,998,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/dapto,mobile-390,200,internal,yes,yes,yes,390,1326,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/darkes-forest,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/darkes-forest,mobile-390,200,internal,yes,yes,yes,390,1303,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/dombarton,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/dombarton,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/east-corrimal,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/east-corrimal,mobile-390,200,internal,yes,yes,yes,390,1303,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/fairy-meadow,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/fairy-meadow,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/farmborough-heights,desktop-1440,200,internal,yes,yes,yes,1440,1054,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/farmborough-heights,mobile-390,200,internal,yes,yes,yes,390,1227,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/fernhill,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/fernhill,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/figtree,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/figtree,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/gwynneville,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/gwynneville,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/haywards-bay,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/haywards-bay,mobile-390,200,internal,yes,yes,yes,390,1249,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/helensburgh,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/helensburgh,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/horsley,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/horsley,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/huntley,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/huntley,mobile-390,200,internal,yes,yes,yes,390,1213,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/kanahooka,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/kanahooka,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/keiraville,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/keiraville,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/kembla-grange,desktop-1440,200,internal,yes,yes,yes,1440,982,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/kembla-grange,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/kembla-heights,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/kembla-heights,mobile-390,200,internal,yes,yes,yes,390,1393,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/koonawarra,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/koonawarra,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/lake-heights,desktop-1440,200,internal,yes,yes,yes,1440,982,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/lake-heights,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/lilyvale,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/lilyvale,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/maddens-plains,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/maddens-plains,mobile-390,200,internal,yes,yes,yes,390,1272,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mangerton,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mangerton,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/marshall-mount,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/marshall-mount,mobile-390,200,internal,yes,yes,yes,390,1384,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-keira,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-keira,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-kembla,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-kembla,mobile-390,200,internal,yes,yes,yes,390,1213,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-ousley,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-ousley,mobile-390,200,internal,yes,yes,yes,390,1236,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-pleasant,desktop-1440,200,internal,yes,yes,yes,1440,982,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-pleasant,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-saint-thomas,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/mount-saint-thomas,mobile-390,200,internal,yes,yes,yes,390,1303,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/north-wollongong,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/north-wollongong,mobile-390,200,internal,yes,yes,yes,390,1236,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/otford,desktop-1440,200,internal,yes,yes,yes,1440,994,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/otford,mobile-390,200,internal,yes,yes,yes,390,1348,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/port-kembla,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/port-kembla,mobile-390,200,internal,yes,yes,yes,390,1303,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/primbee,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/primbee,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/russell-vale,desktop-1440,200,internal,yes,yes,yes,1440,1042,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/russell-vale,mobile-390,200,internal,yes,yes,yes,390,1281,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/scarborough,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/scarborough,mobile-390,200,internal,yes,yes,yes,390,1213,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/stanwell-park,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/stanwell-park,mobile-390,200,internal,yes,yes,yes,390,1303,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/stanwell-tops,desktop-1440,200,internal,yes,yes,yes,1440,982,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/stanwell-tops,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/tarrawanna,desktop-1440,200,internal,yes,yes,yes,1440,1010,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/tarrawanna,mobile-390,200,internal,yes,yes,yes,390,1213,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/thirroul,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/thirroul,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/towradgi,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/towradgi,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/unanderra,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/unanderra,mobile-390,200,internal,yes,yes,yes,390,1393,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/warrawong,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/warrawong,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/west-wollongong,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/west-wollongong,mobile-390,200,internal,yes,yes,yes,390,1326,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/windang,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/windang,mobile-390,200,internal,yes,yes,yes,390,1168,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/wollongong,desktop-1440,200,internal,yes,yes,yes,1440,922,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/wollongong,mobile-390,200,internal,yes,yes,yes,390,1101,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/wombarra,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/wombarra,mobile-390,200,internal,yes,yes,yes,390,1303,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/wongawilli,desktop-1440,200,internal,yes,yes,yes,1440,1070,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/wongawilli,mobile-390,200,internal,yes,yes,yes,390,1303,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/woonona,desktop-1440,200,internal,yes,yes,yes,1440,1098,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/woonona,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/yallah,desktop-1440,200,internal,yes,yes,yes,1440,1026,yes,1,cover,100% 50%,no,no,
/service-areas/wollongong-and-illawarra/wollongong/yallah,mobile-390,200,internal,yes,yes,yes,390,1371,yes,1,contain,100% 0%,no,no,
/services,desktop-1440,200,internal,yes,yes,yes,1440,1180,yes,1,cover,100% 50%,no,no,
/services,mobile-390,200,internal,yes,yes,yes,390,1561,yes,1,contain,100% 0%,no,no,
/services/appliance-installation-electrician-sydney,desktop-1440,200,internal,yes,yes,yes,1440,1054,yes,1,cover,100% 50%,no,no,
/services/appliance-installation-electrician-sydney,mobile-390,200,internal,yes,yes,yes,390,1630,yes,1,contain,100% 0%,no,no,
/services/cctv-security-camera-installation-sydney,desktop-1440,200,internal,yes,yes,yes,1440,1046,yes,1,cover,100% 50%,no,no,
/services/cctv-security-camera-installation-sydney,mobile-390,200,internal,yes,yes,yes,390,1621,yes,1,contain,100% 0%,no,no,
/services/ceiling-fan-installation-sydney,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
/services/ceiling-fan-installation-sydney,mobile-390,200,internal,yes,yes,yes,390,1594,yes,1,contain,100% 0%,no,no,
/services/circuit-breaker-electrician-sydney,desktop-1440,200,internal,yes,yes,yes,1440,982,yes,1,cover,100% 50%,no,no,
/services/circuit-breaker-electrician-sydney,mobile-390,200,internal,yes,yes,yes,390,1530,yes,1,contain,100% 0%,no,no,
/services/commercial-electrician-sydney,desktop-1440,200,internal,yes,yes,yes,1440,982,yes,1,cover,100% 50%,no,no,
/services/commercial-electrician-sydney,mobile-390,200,internal,yes,yes,yes,390,1689,yes,1,contain,100% 0%,no,no,
/services/consumer-mains-sydney,desktop-1440,200,internal,yes,yes,yes,1440,1210,yes,1,cover,100% 50%,no,no,
/services/consumer-mains-sydney,mobile-390,200,internal,yes,yes,yes,390,2127,yes,1,contain,100% 0%,no,no,
/services/data-cabling-electrician-sydney,desktop-1440,200,internal,yes,yes,yes,1440,1014,yes,1,cover,100% 50%,no,no,
/services/data-cabling-electrician-sydney,mobile-390,200,internal,yes,yes,yes,390,1575,yes,1,contain,100% 0%,no,no,
/services/defect-notice-repairs-sydney,desktop-1440,200,internal,yes,yes,yes,1440,1242,yes,1,cover,100% 50%,no,no,
/services/defect-notice-repairs-sydney,mobile-390,200,internal,yes,yes,yes,390,2067,yes,1,contain,100% 0%,no,no,
/services/disconnect-reconnect-electrician-sydney,desktop-1440,200,internal,yes,yes,yes,1440,1314,yes,1,cover,100% 50%,no,no,
/services/disconnect-reconnect-electrician-sydney,mobile-390,200,internal,yes,yes,yes,390,2089,yes,1,contain,100% 0%,no,no,
/services/electric-shock-electrician-sydney,desktop-1440,200,internal,yes,yes,yes,1440,950,yes,1,cover,100% 50%,no,no,
