file,type,raw bytes,gzip bytes,route or asset group,over 500 KB yes/no,over 1 MB yes/no,duplicate content hash yes/no,optimisation recommendation,notes
service-areas/wollongong-and-illawarra/wollongong/avondale/index.html,html,392971,45076,route html,no,no,no,ok,
service-areas/sutherland-shire/sutherland-shire/woronora-heights/index.html,html,392959,44829,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/sydney/elizabeth-bay/index.html,html,392950,45073,route html,no,no,no,ok,
service-areas/western-sydney-and-nepean/blacktown/eastern-creek/index.html,html,392939,44953,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/inner-west/hurlstone-park/index.html,html,392938,45516,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/camden/harrington-park/index.html,html,392927,45436,route html,no,no,no,ok,
service-areas/central-coast-south/central-coast/woy-woy-bay/index.html,html,392914,44926,route html,no,no,no,ok,
service-areas/northern-beaches/northern-beaches/balgowlah/index.html,html,392910,45087,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/inner-west/newtown/index.html,html,392902,45852,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hornsby/mount-kuring-gai/index.html,html,392895,45169,route html,no,no,no,ok,
service-areas/southern-highlands/wingecarribee/kangaloon/index.html,html,392894,44867,route html,no,no,no,ok,
service-areas/central-coast-south/central-coast/green-point/index.html,html,392890,45014,route html,no,no,no,ok,
service-areas/western-sydney-and-nepean/blacktown/bungarribee/index.html,html,392890,45216,route html,no,no,no,ok,
service-areas/western-sydney-and-nepean/penrith/st-marys/index.html,html,392889,45255,route html,no,no,no,ok,
service-areas/parramatta-and-cumberland/parramatta/old-toongabbie/index.html,html,392868,44743,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/mangerton/index.html,html,392867,44590,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hills-district/south-maroota/index.html,html,392864,45215,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/woollahra/edgecliff/index.html,html,392862,44922,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/fairfield/fairfield-heights/index.html,html,392858,45406,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/waverley/bondi-beach/index.html,html,392847,45112,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/sydney/chippendale/index.html,html,392835,44915,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hornsby/forest-glen/index.html,html,392833,45135,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/windsor-downs/index.html,html,392832,45522,route html,no,no,no,ok,
service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/clemton-park/index.html,html,392831,45116,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/wollondilly/mowbray-park/index.html,html,392830,44953,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/bowen-mountain/index.html,html,392822,45214,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/woollahra/bellevue-hill/index.html,html,392818,44876,route html,no,no,no,ok,
service-areas/central-coast-south/central-coast/wyoming/index.html,html,392806,45143,route html,no,no,no,ok,
service-areas/st-george-and-bayside/georges-river/connells-point/index.html,html,392806,45034,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/thirroul/index.html,html,392803,44680,route html,no,no,no,ok,
service-areas/parramatta-and-cumberland/parramatta/carlingford/index.html,html,392795,45344,route html,no,no,no,ok,
service-areas/western-sydney-and-nepean/blacktown/rooty-hill/index.html,html,392794,45098,route html,no,no,no,ok,
service-areas/blue-mountains/blue-mountains/berambing/index.html,html,392792,45148,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/tarrawanna/index.html,html,392774,44713,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/waverley/queens-park/index.html,html,392767,45317,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/coalcliff/index.html,html,392763,45103,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/woonona/index.html,html,392752,44871,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/canada-bay/concord/index.html,html,392741,45795,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/waverley/tamarama/index.html,html,392741,45195,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/wollondilly/douglas-park/index.html,html,392740,45007,route html,no,no,no,ok,
service-areas/central-coast-south/central-coast/woy-woy/index.html,html,392735,44895,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/liverpool/elizabeth-hills/index.html,html,392733,44961,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/north-richmond/index.html,html,392727,45038,route html,no,no,no,ok,
service-areas/blue-mountains/blue-mountains/sun-valley/index.html,html,392726,45139,route html,no,no,no,ok,
service-areas/sutherland-shire/sutherland-shire/sutherland/index.html,html,392715,45661,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/fairfield/wetherill-park/index.html,html,392713,45053,route html,no,no,no,ok,
service-areas/blue-mountains/blue-mountains/linden/index.html,html,392708,45021,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush-west/index.html,html,392704,44853,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/campbelltown/campbelltown/index.html,html,392697,44868,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/wheeny-creek/index.html,html,392693,45196,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/camden/spring-farm/index.html,html,392684,45132,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/sydney/potts-point/index.html,html,392681,45323,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/canada-bay/liberty-grove/index.html,html,392680,44908,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/canada-bay/rodd-point/index.html,html,392677,44976,route html,no,no,no,ok,
service-areas/parramatta-and-cumberland/parramatta/harris-park/index.html,html,392676,45195,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/wilberforce/index.html,html,392674,45126,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/bellambi/index.html,html,392668,44918,route html,no,no,no,ok,
service-areas/western-sydney-and-nepean/blacktown/seven-hills/index.html,html,392666,45130,route html,no,no,no,ok,
service-areas/blue-mountains/blue-mountains/faulconbridge/index.html,html,392648,44936,route html,no,no,no,ok,
service-areas/parramatta-and-cumberland/parramatta/newington/index.html,html,392633,45089,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hornsby/berowra-waters/index.html,html,392625,44855,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/randwick/la-perouse/index.html,html,392618,45294,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/camden/leppington/index.html,html,392610,45223,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hornsby/north-epping/index.html,html,392594,45122,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/camden/narellan-vale/index.html,html,392594,45106,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/randwick/matraville/index.html,html,392592,45210,route html,no,no,no,ok,
service-areas/parramatta-and-cumberland/cumberland/merrylands/index.html,html,392589,44968,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/wombarra/index.html,html,392580,44899,route html,no,no,no,ok,
service-areas/st-george-and-bayside/rockdale-and-bexley/wolli-creek/index.html,html,392579,45200,route html,no,no,no,ok,
service-areas/st-george-and-bayside/rockdale-and-bexley/ramsgate-beach/index.html,html,392567,44887,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/sydney/barangaroo/index.html,html,392559,45394,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/fairfield/fairfield/index.html,html,392553,45616,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/otford/index.html,html,392551,44966,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/sydney/beaconsfield/index.html,html,392546,45147,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/berkeley/index.html,html,392542,44659,route html,no,no,no,ok,
service-areas/parramatta-and-cumberland/cumberland/pendle-hill/index.html,html,392536,45156,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/the-slopes/index.html,html,392525,44915,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/liverpool/moorebank/index.html,html,392521,45705,route html,no,no,no,ok,
service-areas/parramatta-and-cumberland/cumberland/auburn/index.html,html,392521,45785,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/sydney/forest-lodge/index.html,html,392518,45092,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/inner-west/dulwich-hill/index.html,html,392515,45186,route html,no,no,no,ok,
service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/georges-hall/index.html,html,392502,44829,route html,no,no,no,ok,
service-areas/northern-beaches/northern-beaches/manly-vale/index.html,html,392496,45052,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/liverpool/badgerys-creek/index.html,html,392492,44844,route html,no,no,no,ok,
service-areas/blue-mountains/blue-mountains/blaxland/index.html,html,392490,45142,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/inner-west/birchgrove/index.html,html,392476,44872,route html,no,no,no,ok,
service-areas/northern-beaches/northern-beaches/beacon-hill/index.html,html,392473,45016,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/liverpool/chipping-norton/index.html,html,392459,44823,route html,no,no,no,ok,
service-areas/st-george-and-bayside/georges-river/peakhurst-heights/index.html,html,392457,44598,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/yarramundi/index.html,html,392456,45350,route html,no,no,no,ok,
service-areas/northern-beaches/northern-beaches/clareville/index.html,html,392449,44886,route html,no,no,no,ok,
service-areas/parramatta-and-cumberland/cumberland/regents-park/index.html,html,392448,45253,route html,no,no,no,ok,
service-areas/western-sydney-and-nepean/penrith/erskine-park/index.html,html,392438,44925,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/grose-vale/index.html,html,392437,45161,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/liverpool/middleton-grange/index.html,html,392426,45353,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/waverley/rose-bay/index.html,html,392426,45098,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hornsby/berowra-creek/index.html,html,392419,45136,route html,no,no,no,ok,
service-areas/blue-mountains/blue-mountains/glenbrook/index.html,html,392417,44859,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/cringila/index.html,html,392416,44791,route html,no,no,no,ok,
service-areas/northern-beaches/northern-beaches/seaforth/index.html,html,392409,44935,route html,no,no,no,ok,
service-areas/central-coast-south/central-coast/marlow/index.html,html,392403,45108,route html,no,no,no,ok,
service-areas/central-coast-south/central-coast/palmdale/index.html,html,392401,44968,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/freemans-reach/index.html,html,392398,44984,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/fairfield/cabramatta-west/index.html,html,392396,44894,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/bulli/index.html,html,392393,44702,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hills-district/glenhaven/index.html,html,392390,45398,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/camden/smeaton-grange/index.html,html,392388,44815,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/sydney/darlinghurst/index.html,html,392382,44958,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/fairfield/fairfield-east/index.html,html,392379,44915,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/figtree/index.html,html,392377,44576,route html,no,no,no,ok,
service-areas/northern-sydney-and-ryde/hunters-hill/woolwich/index.html,html,392375,44869,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hills-district/annangrove/index.html,html,392364,45087,route html,no,no,no,ok,
service-areas/northern-sydney-and-ryde/hunters-hill/hunters-hill/index.html,html,392363,44961,route html,no,no,no,ok,
service-areas/northern-beaches/northern-beaches/belrose/index.html,html,392360,45266,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/scheyville/index.html,html,392353,45125,route html,no,no,no,ok,
service-areas/western-sydney-and-nepean/penrith/south-penrith/index.html,html,392347,44837,route html,no,no,no,ok,
service-areas/wollongong-and-illawarra/wollongong/keiraville/index.html,html,392347,44704,route html,no,no,no,ok,
service-areas/central-coast-south/central-coast/kariong/index.html,html,392339,45262,route html,no,no,no,ok,
service-areas/western-sydney-and-nepean/blacktown/kings-langley/index.html,html,392333,44752,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/fairfield/bonnyrigg-heights/index.html,html,392318,44774,route html,no,no,no,ok,
service-areas/sydney-city-and-eastern-suburbs/sydney/pyrmont/index.html,html,392318,45281,route html,no,no,no,ok,
service-areas/st-george-and-bayside/georges-river/south-hurstville/index.html,html,392316,44883,route html,no,no,no,ok,
service-areas/inner-west-burwood-and-canada-bay/inner-west/haberfield/index.html,html,392311,44928,route html,no,no,no,ok,
service-areas/southern-highlands/wingecarribee/burradoo/index.html,html,392311,45255,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hills-district/middle-dural/index.html,html,392306,44970,route html,no,no,no,ok,
service-areas/hills-hawkesbury-and-hornsby/hills-district/baulkham-hills/index.html,html,392305,45046,route html,no,no,no,ok,
service-areas/canterbury-bankstown-and-inner-south-west/canterbury-bankstown/chester-hill/index.html,html,392294,44833,route html,no,no,no,ok,
service-areas/southern-highlands/wingecarribee/colo-vale/index.html,html,392289,44874,route html,no,no,no,ok,
service-areas/macarthur-camden-and-wollondilly/campbelltown/glen-alpine/index.html,html,392288,45105,route html,no,no,no,ok,
service-areas/liverpool-and-fairfield/liverpool/voyager-point/index.html,html,392276,44883,route html,no,no,no,ok,
